#t(m)	P(GPa)	T(K)	R(Ohms)	P_mem(bar)	R_therm(Ohms)	Center (nm)	SpecFile	Comment
0.677250	26.538536	290.099672	4.057216E-6	95.999945	59.300000	702.919740	NA	NA
0.678917	26.313337	290.099672	4.059844E-6	95.999938	59.300000	702.846425	NA	NA
0.680450	36.042888	290.099672	4.063554E-6	95.999914	59.300000	705.948229	NA	NA
0.682783	35.861054	290.099672	4.070386E-6	95.999930	59.300000	705.891458	NA	NA
0.684133	59.201546	290.099672	4.077033E-6	95.999914	59.300000	712.839706	NA	NA
0.686633	59.186364	290.099672	4.078238E-6	95.999914	59.300000	712.835395	NA	NA
0.688867	64.555445	290.099672	4.065811E-6	95.999898	59.300000	714.344663	NA	NA
0.690867	64.689784	290.099672	4.067573E-6	95.999898	59.300000	714.382032	NA	NA
0.692550	64.610142	290.099672	4.061823E-6	95.999891	59.300000	714.359880	NA	NA
0.694167	64.742972	290.099672	4.056289E-6	95.999875	59.300000	714.396822	NA	NA
0.695533	64.663154	290.099672	4.069366E-6	95.999859	59.300000	714.374626	NA	NA
0.697200	27.424150	290.099672	4.076353E-6	95.999898	59.300000	703.207340	NA	NA
0.699350	27.329006	290.099672	4.052517E-6	95.999875	59.300000	703.176497	NA	NA
0.700667	49.460919	290.099672	4.053847E-6	95.999891	59.300000	710.019885	NA	NA
0.702800	49.984828	290.099672	4.080186E-6	95.999922	59.300000	710.174347	NA	NA
0.706833	49.550733	290.099672	4.066769E-6	95.999945	59.300000	710.046388	NA	NA
0.708550	49.950341	290.099672	4.056320E-6	95.999953	59.300000	710.164190	NA	NA
0.710433	49.700531	290.099672	4.070386E-6	95.999977	59.300000	710.090569	NA	NA
0.712333	49.575683	290.099672	4.066182E-6	96.000055	59.300000	710.053748	NA	NA
0.713917	50.100263	290.099672	4.068129E-6	96.000094	59.300000	710.208336	NA	NA
0.715217	50.606426	290.099672	4.072272E-6	96.000133	59.300000	710.357188	NA	NA
0.717233	50.709373	290.099672	4.077342E-6	96.000148	59.300000	710.387426	NA	NA
0.718950	50.460498	290.099672	4.082442E-6	96.000148	59.300000	710.314305	NA	NA
