#t(s)	P(GPa)	T(K)	R(Ohms)	P_mem(bar)	R_therm(Ohms)	Center (nm)	SpecFile	Comment
1.069550	26.907463	290.099672	4.960342E-6	40.999902	59.300000	703.039687	NA	NA
1.071167	26.902662	290.099672	4.913816E-6	40.999945	59.300000	703.038127	NA	NA
1.072883	26.859087	290.099672	4.876750E-6	40.999945	59.300000	703.023970	NA	NA
1.074617	26.910691	290.724133	4.887045E-6	40.999930	59.200000	703.045044	NA	NA
1.076200	26.875441	290.099672	4.922318E-6	40.999988	59.300000	703.029284	NA	NA
1.077867	26.886715	290.724133	4.988969E-6	40.999977	59.200000	703.037255	NA	NA
1.079817	26.947136	290.099672	4.932612E-6	40.999980	59.300000	703.052573	NA	NA
1.081200	26.958204	290.099672	4.871711E-6	41.000027	59.300000	703.056168	NA	NA
1.083000	26.883014	290.724133	4.858139E-6	41.000043	59.200000	703.036052	NA	NA
1.084550	26.849084	290.724133	4.872947E-6	41.000047	59.200000	703.025028	NA	NA
1.086233	26.902897	290.099672	4.913414E-6	41.000059	59.300000	703.038203	NA	NA
1.087867	26.902047	290.724133	4.960713E-6	41.000043	59.200000	703.042235	NA	NA
1.089550	26.845087	290.724133	4.868619E-6	41.000035	59.200000	703.023729	NA	NA
1.091450	26.911598	290.724133	4.837210E-6	41.000023	59.200000	703.045338	NA	NA
1.093167	26.921743	290.099672	4.829142E-6	41.000020	59.300000	703.044326	NA	NA
1.094550	26.872233	290.099672	4.844630E-6	40.999992	59.300000	703.028241	NA	NA
1.096333	26.898996	290.099672	4.911590E-6	40.999957	59.300000	703.036936	NA	NA
1.097900	26.906938	290.724133	4.945565E-6	40.999945	59.200000	703.043824	NA	NA
1.099550	26.901702	290.724133	4.916753E-6	40.999898	59.200000	703.042123	NA	NA
1.101283	26.923735	290.099672	4.836437E-6	40.999902	59.300000	703.044973	NA	NA
1.102867	26.925237	290.099672	4.819805E-6	40.999926	59.300000	703.045461	NA	NA
1.104750	26.860339	290.724133	4.885777E-6	40.999934	59.200000	703.028685	NA	NA
1.106233	26.902162	290.724133	4.954716E-6	40.999910	59.200000	703.042273	NA	NA
1.107933	26.874978	290.099672	4.959384E-6	40.999910	59.300000	703.029133	NA	NA
1.109533	26.877417	290.724133	4.929645E-6	40.999910	59.200000	703.034234	NA	NA
1.111267	26.924209	290.724133	4.863055E-6	40.999906	59.200000	703.049435	NA	NA
1.113367	26.862723	290.724133	4.892578E-6	40.999938	59.200000	703.029459	NA	NA
1.114633	26.918048	290.099672	4.948131E-6	40.999965	59.300000	703.043125	NA	NA
1.116183	26.958813	290.099672	4.961301E-6	40.999980	59.300000	703.056366	NA	NA
1.118050	26.916271	290.724133	4.959229E-6	41.000020	59.200000	703.046856	NA	NA
1.119550	26.897622	290.724133	4.959446E-6	41.000008	59.200000	703.040798	NA	NA
1.121317	26.887625	290.724133	4.923678E-6	41.000039	59.200000	703.037550	NA	NA
1.122950	26.918895	290.099672	4.879563E-6	41.000078	59.300000	703.043400	NA	NA
1.124550	26.891582	290.099672	4.887786E-6	41.000105	59.300000	703.034528	NA	NA
1.126450	26.916345	290.099672	4.947049E-6	41.000102	59.300000	703.042572	NA	NA
1.127883	26.874697	290.099672	4.997563E-6	41.000062	59.300000	703.029042	NA	NA
1.129617	26.869484	290.099672	4.958889E-6	41.000066	59.300000	703.027348	NA	NA
1.131283	26.927666	290.099672	4.875111E-6	41.000031	59.300000	703.046250	NA	NA
1.132950	26.900960	290.099672	4.826483E-6	41.000008	59.300000	703.037574	NA	NA
1.134617	26.889352	290.724133	4.821939E-6	41.000000	59.200000	703.038111	NA	NA
1.136217	26.906145	290.099672	4.908406E-6	40.999973	59.300000	703.039259	NA	NA
1.138367	26.913026	290.724133	4.954036E-6	40.999988	59.200000	703.045802	NA	NA
1.139567	26.926926	290.099672	4.942196E-6	41.000000	59.300000	703.046009	NA	NA
1.141217	26.862712	290.099672	4.902873E-6	41.000070	59.300000	703.025148	NA	NA
1.142950	26.918571	290.099672	4.858881E-6	41.000078	59.300000	703.043295	NA	NA
1.144583	26.859496	290.724133	4.840023E-6	41.000039	59.200000	703.028411	NA	NA
1.146117	26.863842	290.724133	4.887570E-6	41.000039	59.200000	703.029823	NA	NA
1.147950	26.914458	290.099672	4.951687E-6	41.000016	59.300000	703.041959	NA	NA
1.149600	26.930324	290.099672	4.959322E-6	41.000035	59.300000	703.047113	NA	NA
1.151250	26.922216	290.724133	4.946956E-6	41.000031	59.200000	703.048787	NA	NA
1.152850	26.930098	290.099672	4.898297E-6	41.000051	59.300000	703.047039	NA	NA
1.154483	26.876901	290.099672	4.864261E-6	41.000051	59.300000	703.029758	NA	NA
1.156283	26.928204	290.099672	4.902409E-6	41.000062	59.300000	703.046424	NA	NA
1.157950	26.916399	290.099672	4.950296E-6	41.000012	59.300000	703.042590	NA	NA
1.159583	26.857072	290.724133	5.000593E-6	40.999984	59.200000	703.027623	NA	NA
1.161317	26.906425	290.099672	4.939351E-6	41.000008	59.300000	703.039350	NA	NA
1.162817	26.902704	290.724133	4.859035E-6	41.000043	59.200000	703.042449	NA	NA
1.164600	26.882719	290.724133	4.843300E-6	41.000051	59.200000	703.035956	NA	NA
1.166283	26.963604	290.099672	4.884818E-6	41.000059	59.300000	703.057922	NA	NA
1.167850	26.896211	290.724133	4.945132E-6	41.000043	59.200000	703.040339	NA	NA
1.169600	26.902694	290.724133	4.923029E-6	41.000051	59.200000	703.042445	NA	NA
1.171733	26.943767	290.099672	4.854182E-6	41.000043	59.300000	703.051479	NA	NA
1.172850	26.881000	290.099672	4.837891E-6	41.000039	59.300000	703.031090	NA	NA
1.174633	26.945274	290.099672	4.848989E-6	41.000059	59.300000	703.051969	NA	NA
1.176217	26.923418	290.099672	4.872174E-6	41.000055	59.300000	703.044870	NA	NA
1.177950	26.886637	290.099672	4.913538E-6	41.000066	59.300000	703.032921	NA	NA
1.179700	26.883480	290.724133	4.930695E-6	41.000047	59.200000	703.036204	NA	NA
1.181300	26.853940	290.724133	4.903677E-6	41.000055	59.200000	703.026606	NA	NA
1.182867	26.885864	290.724133	4.874091E-6	41.000066	59.200000	703.036978	NA	NA
1.184717	26.938783	290.099672	4.808182E-6	41.000082	59.300000	703.049860	NA	NA
1.186333	26.879647	290.724133	4.862406E-6	41.000098	59.200000	703.034958	NA	NA
1.187833	26.893887	290.724133	4.941670E-6	41.000086	59.200000	703.039584	NA	NA
1.189617	26.913403	290.099672	4.966927E-6	41.000070	59.300000	703.041616	NA	NA
1.191217	26.929978	290.099672	4.934590E-6	41.000066	59.300000	703.047000	NA	NA
1.192950	26.905281	290.099672	4.882933E-6	41.000043	59.300000	703.038978	NA	NA
1.194633	26.924866	290.724133	4.866826E-6	41.000000	59.200000	703.049648	NA	NA
1.196850	26.896266	290.724133	4.915640E-6	41.000016	59.200000	703.040357	NA	NA
1.198217	26.903171	290.099672	4.960621E-6	41.000008	59.300000	703.038292	NA	NA
1.199683	26.912753	290.099672	4.989309E-6	40.999969	59.300000	703.041405	NA	NA
1.201550	26.897571	290.724133	4.987331E-6	40.999965	59.200000	703.040781	NA	NA
1.203100	26.883299	290.724133	4.922349E-6	40.999988	59.200000	703.036145	NA	NA
1.205283	26.880456	290.724133	4.863611E-6	41.000000	59.200000	703.035221	NA	NA
1.206850	26.899013	290.724133	4.902965E-6	41.000012	59.200000	703.041250	NA	NA
1.208267	26.921121	290.099672	4.965381E-6	41.000035	59.300000	703.044123	NA	NA
1.209767	26.908991	290.724133	4.998676E-6	41.000039	59.200000	703.044491	NA	NA
1.211433	26.906144	290.099672	4.946678E-6	41.000074	59.300000	703.039258	NA	NA
1.213600	26.881980	290.099672	4.856563E-6	41.000098	59.300000	703.031408	NA	NA
1.214750	26.933510	290.724133	4.831800E-6	41.000094	59.200000	703.052456	NA	NA
1.216767	26.897561	290.724133	4.854089E-6	41.000121	59.200000	703.040778	NA	NA
1.218217	26.915742	290.099672	4.922998E-6	41.000137	59.300000	703.042376	NA	NA
1.220133	26.874983	290.724133	4.935549E-6	41.000137	59.200000	703.033443	NA	NA
1.221267	26.895351	290.724133	4.905160E-6	41.000141	59.200000	703.040060	NA	NA
1.222933	26.904389	290.099672	4.886024E-6	41.000105	59.300000	703.038688	NA	NA
1.224683	26.906319	290.724133	4.847505E-6	41.000070	59.200000	703.043623	NA	NA
1.226283	26.928082	290.724133	4.816251E-6	41.000066	59.200000	703.050693	NA	NA
1.227933	26.947838	290.099672	4.869887E-6	41.000090	59.300000	703.052802	NA	NA
1.229650	26.914758	290.724133	4.935673E-6	41.000066	59.200000	703.046365	NA	NA
1.231217	26.867635	290.099672	4.945844E-6	41.000070	59.300000	703.026747	NA	NA
1.232883	26.938531	290.099672	4.933107E-6	41.000039	59.300000	703.049779	NA	NA
1.234700	26.956366	290.099672	4.876224E-6	41.000031	59.300000	703.055571	NA	NA
1.236283	26.909880	290.099672	4.879377E-6	40.999980	59.300000	703.040472	NA	NA
1.237850	26.883290	290.724133	4.930077E-6	40.999934	59.200000	703.036142	NA	NA
1.239567	26.941371	290.099672	4.968875E-6	40.999926	59.300000	703.050701	NA	NA
1.241283	26.881603	290.099672	4.986156E-6	40.999895	59.300000	703.031286	NA	NA
1.242867	26.917393	290.099672	4.990484E-6	40.999887	59.300000	703.042913	NA	NA
1.244683	26.901836	290.724133	4.860984E-6	40.999871	59.200000	703.042167	NA	NA
1.246067	26.894971	290.099672	4.857397E-6	40.999883	59.300000	703.035629	NA	NA
1.247950	26.896606	290.099672	4.904047E-6	40.999895	59.300000	703.036160	NA	NA
1.249650	26.931644	290.099672	4.979571E-6	40.999930	59.300000	703.047541	NA	NA
1.251233	26.922169	290.099672	5.012588E-6	40.999957	59.300000	703.044464	NA	NA
1.252950	26.902953	290.099672	4.937404E-6	40.999957	59.300000	703.038222	NA	NA
1.254600	26.931951	290.099672	4.847257E-6	40.999945	59.300000	703.047641	NA	NA
1.256283	26.886681	290.099672	4.856501E-6	40.999930	59.300000	703.032935	NA	NA
1.257950	26.911748	290.099672	4.878976E-6	40.999906	59.300000	703.041079	NA	NA
1.259617	26.908606	290.724133	4.914156E-6	40.999891	59.200000	703.044366	NA	NA
1.261167	26.916656	290.724133	4.925687E-6	40.999824	59.200000	703.046981	NA	NA
1.262950	26.848096	290.724133	4.905593E-6	40.999797	59.200000	703.024707	NA	NA
1.264583	26.909421	290.099672	4.888930E-6	40.999797	59.300000	703.040323	NA	NA
1.266200	26.936879	290.099672	4.856748E-6	40.999793	59.300000	703.049242	NA	NA
1.267983	26.903562	290.099672	4.883582E-6	40.999754	59.300000	703.038419	NA	NA
1.269550	26.917872	290.724133	4.942752E-6	40.999801	59.200000	703.047376	NA	NA
1.271400	26.929313	290.099672	4.944514E-6	40.999797	59.300000	703.046784	NA	NA
1.272800	26.896036	290.099672	4.910848E-6	40.999801	59.300000	703.035975	NA	NA
1.274617	26.908448	290.724133	4.873040E-6	40.999816	59.200000	703.044315	NA	NA
1.276200	26.901079	290.724133	4.851214E-6	40.999820	59.200000	703.041921	NA	NA
1.277950	26.889277	290.724133	4.887477E-6	40.999848	59.200000	703.038087	NA	NA
1.279533	26.885029	290.099672	4.959755E-6	40.999856	59.300000	703.032399	NA	NA
1.281300	26.913913	290.099672	4.973295E-6	40.999895	59.300000	703.041782	NA	NA
1.282900	26.903557	290.724133	4.940959E-6	40.999902	59.200000	703.042726	NA	NA
1.284650	26.847210	290.099672	4.885591E-6	40.999910	59.300000	703.020111	NA	NA
1.286233	26.910571	290.099672	4.866208E-6	40.999957	59.300000	703.040696	NA	NA
1.288017	26.893834	290.724133	4.898112E-6	40.999973	59.200000	703.039567	NA	NA
1.289617	26.841708	290.724133	4.929830E-6	40.999980	59.200000	703.022631	NA	NA
1.291217	26.917659	290.724133	4.976325E-6	41.000020	59.200000	703.047307	NA	NA
1.292900	26.918804	290.099672	4.941392E-6	41.000031	59.300000	703.043371	NA	NA
1.294683	26.939816	290.099672	4.876379E-6	41.000043	59.300000	703.050196	NA	NA
1.296317	26.941231	290.099672	4.869577E-6	41.000043	59.300000	703.050656	NA	NA
1.297900	26.927254	290.099672	4.889239E-6	41.000031	59.300000	703.046116	NA	NA
1.299633	26.912461	290.099672	4.921916E-6	41.000016	59.300000	703.041310	NA	NA
1.301267	26.941639	290.099672	4.955798E-6	41.000023	59.300000	703.050788	NA	NA
1.302950	26.928548	290.724133	4.870412E-6	41.000059	59.200000	703.050844	NA	NA
1.304783	26.926583	290.724133	4.846856E-6	41.000020	59.200000	703.050206	NA	NA
1.306217	26.883571	290.724133	4.836252E-6	40.999992	59.200000	703.036233	NA	NA
1.307950	26.921679	290.099672	4.825988E-6	41.000016	59.300000	703.044305	NA	NA
1.309533	26.889747	290.724133	4.884818E-6	41.000031	59.200000	703.038240	NA	NA
1.311250	26.899691	290.724133	4.933230E-6	41.000027	59.200000	703.041470	NA	NA
1.312983	26.890500	290.099672	4.931375E-6	40.999988	59.300000	703.034176	NA	NA
1.314467	26.908087	290.724133	4.902007E-6	41.000016	59.200000	703.044198	NA	NA
1.316233	26.872149	290.724133	4.831769E-6	40.999988	59.200000	703.032522	NA	NA
1.317967	26.919128	290.099672	4.874493E-6	40.999980	59.300000	703.043476	NA	NA
1.319550	26.915971	290.099672	4.931746E-6	40.999992	59.300000	703.042450	NA	NA
1.321217	26.914431	290.099672	4.943030E-6	40.999992	59.300000	703.041950	NA	NA
1.322983	26.877376	290.724133	4.931592E-6	40.999996	59.200000	703.034220	NA	NA
1.324533	26.882129	290.099672	4.914744E-6	40.999984	59.300000	703.031457	NA	NA
1.326217	26.889275	290.724133	4.878666E-6	40.999980	59.200000	703.038086	NA	NA
1.327900	26.943901	290.099672	4.925656E-6	41.000012	59.300000	703.051523	NA	NA
1.329683	26.911649	290.099672	4.960435E-6	40.999988	59.300000	703.041047	NA	NA
1.331200	26.922051	290.724133	4.982106E-6	40.999957	59.200000	703.048734	NA	NA
1.332850	26.922855	290.724133	4.972523E-6	40.999992	59.200000	703.048995	NA	NA
1.334617	26.895189	290.724133	4.911807E-6	40.999977	59.200000	703.040007	NA	NA
1.336250	26.888899	290.099672	4.866950E-6	40.999984	59.300000	703.033656	NA	NA
1.337867	26.925562	290.099672	4.883891E-6	41.000000	59.300000	703.045566	NA	NA
1.339617	26.874086	290.099672	4.983744E-6	41.000004	59.300000	703.028844	NA	NA
1.341333	26.880667	290.099672	4.981828E-6	41.000020	59.300000	703.030982	NA	NA
1.342883	26.932617	290.099672	4.930386E-6	41.000031	59.300000	703.047858	NA	NA
1.344517	26.910618	290.099672	4.863859E-6	41.000043	59.300000	703.040712	NA	NA
1.346317	26.904330	290.724133	4.859067E-6	41.000031	59.200000	703.042977	NA	NA
1.347867	26.931542	290.724133	4.884169E-6	41.000047	59.200000	703.051817	NA	NA
1.349600	26.914777	290.099672	4.945349E-6	41.000035	59.300000	703.042063	NA	NA
1.351217	26.872239	290.099672	4.928191E-6	41.000020	59.300000	703.028243	NA	NA
1.352883	26.904758	290.099672	4.857613E-6	40.999977	59.300000	703.038808	NA	NA
1.354583	26.946332	290.724133	4.826081E-6	40.999980	59.200000	703.056621	NA	NA
1.356200	26.931973	290.724133	4.834830E-6	40.999992	59.200000	703.051957	NA	NA
1.357900	26.901026	290.724133	4.867414E-6	40.999988	59.200000	703.041904	NA	NA
1.359650	26.923729	290.724133	4.921483E-6	41.000012	59.200000	703.049279	NA	NA
1.361283	26.922310	290.724133	4.914249E-6	41.000035	59.200000	703.048818	NA	NA
1.363400	26.951702	290.099672	4.887261E-6	41.000066	59.300000	703.054057	NA	NA
1.364750	26.905947	290.099672	4.849978E-6	41.000047	59.300000	703.039194	NA	NA
1.366200	26.915349	290.724133	4.832882E-6	41.000047	59.200000	703.046557	NA	NA
1.367867	26.878630	290.724133	4.886333E-6	41.000062	59.200000	703.034628	NA	NA
1.369550	26.865895	290.724133	4.942443E-6	41.000051	59.200000	703.030490	NA	NA
1.371283	26.893134	290.099672	4.952954E-6	40.999984	59.300000	703.035032	NA	NA
1.372867	26.917526	290.724133	4.954902E-6	40.999930	59.200000	703.047264	NA	NA
1.374583	26.930046	290.724133	4.906273E-6	40.999930	59.200000	703.051331	NA	NA
1.376233	26.844840	290.724133	4.873906E-6	40.999957	59.200000	703.023649	NA	NA
1.377883	26.866694	290.724133	4.899503E-6	40.999941	59.200000	703.030750	NA	NA
1.379617	26.874688	290.724133	4.942969E-6	40.999914	59.200000	703.033347	NA	NA
1.381233	26.902109	290.724133	4.984456E-6	40.999875	59.200000	703.042255	NA	NA
1.382900	26.906285	290.099672	4.986588E-6	40.999891	59.300000	703.039304	NA	NA
1.384567	26.935378	290.099672	4.920803E-6	40.999910	59.300000	703.048755	NA	NA
1.386250	26.902436	290.724133	4.880212E-6	40.999914	59.200000	703.042362	NA	NA
1.387850	26.870136	290.724133	4.921112E-6	40.999945	59.200000	703.031868	NA	NA
1.389550	26.882041	290.724133	4.968257E-6	40.999965	59.200000	703.035736	NA	NA
1.391300	26.932300	290.724133	4.991040E-6	40.999945	59.200000	703.052063	NA	NA
1.392883	26.930348	290.724133	4.938888E-6	40.999926	59.200000	703.051429	NA	NA
1.394617	26.930069	290.724133	4.868527E-6	40.999895	59.200000	703.051338	NA	NA
1.396217	26.902397	290.724133	4.852915E-6	40.999875	59.200000	703.042349	NA	NA
1.397933	26.918826	290.099672	4.884448E-6	40.999848	59.300000	703.043378	NA	NA
1.399533	26.925117	290.099672	4.936693E-6	40.999832	59.300000	703.045422	NA	NA
1.401283	26.922788	290.099672	4.939352E-6	40.999820	59.300000	703.044665	NA	NA
1.402917	26.882209	290.099672	4.893691E-6	40.999797	59.300000	703.031483	NA	NA
1.404683	26.885402	290.724133	4.873411E-6	40.999824	59.200000	703.036828	NA	NA
1.406200	26.893942	290.724133	4.847041E-6	40.999836	59.200000	703.039602	NA	NA
1.407983	26.879739	290.724133	4.906737E-6	40.999848	59.200000	703.034988	NA	NA
1.409700	26.899243	290.724133	4.950419E-6	40.999875	59.200000	703.041325	NA	NA
1.411183	26.883156	290.099672	4.933880E-6	40.999883	59.300000	703.031790	NA	NA
1.412900	26.905123	290.724133	4.889610E-6	40.999875	59.200000	703.043235	NA	NA
1.414550	26.870078	290.724133	4.829729E-6	40.999863	59.200000	703.031849	NA	NA
1.416233	26.903157	290.099672	4.810500E-6	40.999902	59.300000	703.038288	NA	NA
1.417900	26.936626	290.099672	4.880119E-6	40.999895	59.300000	703.049160	NA	NA
1.419567	26.908427	290.724133	4.949120E-6	40.999895	59.200000	703.044308	NA	NA
1.421200	26.893218	290.099672	4.945689E-6	40.999856	59.300000	703.035059	NA	NA
1.422867	26.911583	290.099672	4.914280E-6	40.999812	59.300000	703.041025	NA	NA
1.424583	26.940835	290.099672	4.881016E-6	40.999805	59.300000	703.050527	NA	NA
1.426250	26.866757	290.099672	4.885251E-6	40.999766	59.300000	703.026462	NA	NA
1.427917	26.964546	290.724133	4.916938E-6	40.999777	59.200000	703.062536	NA	NA
1.429550	26.939437	290.724133	4.935271E-6	40.999789	59.200000	703.054381	NA	NA
1.431183	26.957272	290.724133	4.963650E-6	40.999828	59.200000	703.060174	NA	NA
1.432950	26.957678	290.724133	4.938084E-6	40.999844	59.200000	703.060305	NA	NA
1.434500	26.927088	290.724133	4.866115E-6	40.999840	59.200000	703.050370	NA	NA
1.436367	26.915261	290.099672	4.845805E-6	40.999828	59.300000	703.042220	NA	NA
1.437850	26.946149	290.724133	4.878326E-6	40.999801	59.200000	703.056561	NA	NA
1.439583	26.899109	290.724133	4.946122E-6	40.999785	59.200000	703.041281	NA	NA
1.441283	26.956644	290.099672	4.994812E-6	40.999793	59.300000	703.055662	NA	NA
1.442867	26.896282	290.724133	4.942536E-6	40.999785	59.200000	703.040362	NA	NA
1.444600	26.877421	290.724133	4.829544E-6	40.999801	59.200000	703.034235	NA	NA
1.446250	26.911866	290.724133	4.841631E-6	40.999789	59.200000	703.045425	NA	NA
1.447967	26.875954	290.099672	4.854461E-6	40.999777	59.300000	703.029450	NA	NA
1.449517	26.898518	290.724133	4.896937E-6	40.999809	59.200000	703.041089	NA	NA
1.451200	26.909223	290.724133	4.935333E-6	40.999848	59.200000	703.044567	NA	NA
1.452950	26.904592	290.099672	4.934807E-6	40.999863	59.300000	703.038754	NA	NA
1.454500	26.857764	290.724133	4.906025E-6	40.999871	59.200000	703.027848	NA	NA
1.456200	26.888167	290.724133	4.829945E-6	40.999867	59.200000	703.037726	NA	NA
1.457867	26.896087	290.099672	4.868249E-6	40.999875	59.300000	703.035991	NA	NA
1.459633	26.896213	290.724133	4.938084E-6	40.999930	59.200000	703.040340	NA	NA
1.461200	26.905107	290.724133	4.979880E-6	40.999898	59.200000	703.043229	NA	NA
1.462967	26.908100	290.099672	4.984950E-6	40.999914	59.300000	703.039894	NA	NA
1.464517	26.887916	290.724133	4.958488E-6	40.999898	59.200000	703.037644	NA	NA
1.466283	26.959725	290.099672	4.902687E-6	40.999895	59.300000	703.056662	NA	NA
1.467850	26.909882	290.724133	4.867939E-6	40.999871	59.200000	703.044781	NA	NA
1.469500	26.909824	290.724133	4.917712E-6	40.999852	59.200000	703.044762	NA	NA
1.471283	26.915452	290.099672	4.973883E-6	40.999852	59.300000	703.042282	NA	NA
1.472850	26.880781	290.099672	4.988907E-6	40.999852	59.300000	703.031018	NA	NA
1.474633	26.854287	290.724133	4.924203E-6	40.999867	59.200000	703.026718	NA	NA
1.476200	26.869098	290.724133	4.850009E-6	40.999891	59.200000	703.031531	NA	NA
1.477983	26.929470	290.099672	4.841476E-6	40.999871	59.300000	703.046835	NA	NA
1.479817	26.870230	290.724133	4.868217E-6	40.999883	59.200000	703.031898	NA	NA
