"Histogram","PWDR 1_ReMoB2_0bars_0p2GPa_S_P1_C1_D1w_010.fxye Bank 1"
"Instparm: Type","PXC"
"Instparm: Bank",      1.00
"Instparm: Lam",  0.413263
"Instparm: Polariz.",      0.99
"Instparm: Azimuth",      0.00
"Instparm: Zero", -0.000383
"Instparm: U",    234.80
"Instparm: V",    -21.61
"Instparm: W",      7.33
"Instparm: X",      0.00
"Instparm: Y",      0.00
"Instparm: Z",      0.00
"Instparm: SH/L",      0.00
"Samparm: InstrName",
"Samparm: Scale",      0.04
"Samparm: Type",Debye-Scherrer
"Samparm: DisplaceX",    -43.90
"Samparm: DisplaceY",    -55.13
"Samparm: Temperature",    300.00
"Samparm: Pressure",      0.10
"Samparm: Time",      0.00
"Samparm: Gonio. radius",    200.00
"Samparm: Omega",      0.00
"Samparm: Chi",      0.00
"Samparm: Phi",      0.00
"Samparm: Azimuth",      0.00
"Samparm: SurfRoughA",      0.00
"Samparm: SurfRoughB",      0.00
"Samparm: Shift",      0.00
"Samparm: Transparency",      0.00
"x","y_obs","weight","y_calc","y_bkg","Q"
9.56607,151.945,0.00658133,157.125,145.74,2.53558
9.58508,151.371,0.00660628,155.776,145.817,2.54061
9.60408,150.924,0.00662587,154.729,145.896,2.54563
9.62308,150.624,0.00663904,153.897,145.975,2.55065
9.64209,150.558,0.00664197,153.228,146.054,2.55568
9.66109,150.523,0.00664348,152.686,146.133,2.5607
9.68009,150.606,0.0066398,152.245,146.214,2.56573
9.6991,150.545,0.00664251,151.886,146.294,2.57075
9.7181,150.178,0.00665878,151.595,146.375,2.57578
9.7371,150.046,0.00666465,151.362,146.456,2.5808
9.75611,149.988,0.00666716,151.177,146.538,2.58583
9.77511,150.03,0.0066653,151.034,146.62,2.59085
9.79411,150.242,0.00665595,150.929,146.702,2.59587
9.81312,150.748,0.00663364,150.858,146.785,2.6009
9.83212,151.05,0.00662037,150.818,146.867,2.60592
9.85112,151.065,0.00661961,150.809,146.95,2.61095
9.87013,151.787,0.00658817,150.83,147.034,2.61597
9.88913,152.265,0.00656747,150.882,147.117,2.621
9.90813,153.047,0.00653396,150.967,147.2,2.62602
9.92714,153.754,0.00650385,151.088,147.284,2.63104
9.94614,154.138,0.00648773,151.253,147.368,2.63607
9.96514,153.93,0.00649651,151.47,147.452,2.64109
9.98415,153.496,0.00651488,151.758,147.536,2.64612
10.0031,153.087,0.00653216,152.147,147.62,2.65112
10.0222,152.978,0.00653692,152.697,147.704,2.65617
10.0412,153.018,0.00653523,153.499,147.788,2.6612
10.0602,153.747,0.00650417,154.701,147.872,2.66622
10.0792,155.438,0.00643341,156.496,147.956,2.67124
10.0982,159.774,0.00625881,159.08,148.04,2.67626
10.1172,167.506,0.00596995,162.565,148.124,2.68129
10.1362,176.658,0.00566063,166.765,148.208,2.68631
10.1552,183.445,0.00545121,170.804,148.292,2.69133
10.1742,185.137,0.00540141,173.016,148.375,2.69635
10.1932,184.19,0.00542915,172.361,148.459,2.70137
10.2122,180.719,0.00553343,169.651,148.542,2.7064
10.2312,177.662,0.00562866,166.164,148.625,2.71142
10.2502,174.714,0.00572368,162.717,148.708,2.71644
10.2692,171.894,0.00581757,159.844,148.79,2.72146
10.2882,166.751,0.00599698,157.748,148.873,2.72648
10.3072,161.219,0.00620275,156.365,148.955,2.7315
10.3262,158.18,0.00632187,155.529,149.036,2.73652
10.3452,156.585,0.0063863,155.081,149.118,2.74155
10.3642,155.726,0.00642156,154.899,149.199,2.74657
10.3832,155.243,0.00644147,154.905,149.279,2.75159
10.4022,155.01,0.0064512,155.053,149.36,2.75661
10.4212,155.283,0.00643981,155.325,149.439,2.76163
10.4402,155.456,0.00643269,155.717,149.519,2.76665
10.4592,155.96,0.00641189,156.238,149.598,2.77167
10.4782,156.336,0.00639642,156.909,149.676,2.77669
10.4972,157.01,0.00636898,157.764,149.755,2.78171
10.5162,157.863,0.00633456,158.86,149.832,2.78673
10.5352,158.896,0.00629342,160.293,149.909,2.79175
10.5542,160.171,0.0062433,162.23,149.986,2.79678
10.5732,162.52,0.00615312,164.964,150.062,2.8018
10.5923,165.236,0.00605196,169.01,150.138,2.80684
10.6113,169.292,0.00590698,175.067,150.213,2.81186
10.6303,176.01,0.00568147,184.105,150.287,2.81688
10.6493,193.273,0.005174,197.105,150.361,2.8219
10.6683,212.453,0.0047069,214.637,150.434,2.82692
10.6873,240.018,0.00416636,235.941,150.507,2.83194
10.7063,253.722,0.0039413,257.021,150.579,2.83696
10.7253,264.523,0.00378037,269.249,150.65,2.84198
10.7443,259.868,0.00384812,264.968,150.721,2.847
10.7633,248.185,0.00402925,247.146,150.79,2.85202
10.7823,225.213,0.00444024,225.264,150.86,2.85704
10.8013,203.027,0.00492542,205.712,150.928,2.86206
10.8203,186.645,0.00535777,190.568,150.996,2.86708
10.8393,174.59,0.00572775,179.762,151.063,2.8721
10.8583,168.241,0.00594383,172.439,151.13,2.87712
10.8773,164.332,0.00608525,167.598,151.195,2.88214
10.8963,162.261,0.00616288,164.379,151.26,2.88716
10.9153,160.603,0.00622656,162.17,151.324,2.89218
10.9343,159.079,0.00628624,160.585,151.388,2.89719
10.9533,158.188,0.00632157,159.399,151.451,2.90221
10.9723,157.485,0.00634981,158.484,151.512,2.90723
10.9913,157.295,0.00635751,157.763,151.574,2.91225
11.0103,156.782,0.00637835,157.188,151.634,2.91727
11.0293,156.315,0.00639734,156.724,151.693,2.92229
11.0483,155.979,0.00641107,156.348,151.752,2.92731
11.0673,155.613,0.00642619,156.043,151.81,2.93232
11.0863,155.383,0.00643568,155.793,151.867,2.93734
11.1053,155.559,0.00642846,155.59,151.924,2.94236
11.1243,156.363,0.00639539,155.425,151.979,2.94738
11.1433,158.118,0.00632439,155.292,152.034,2.9524
11.1623,158.793,0.00629752,155.185,152.088,2.95741
11.1814,158.047,0.00632721,155.101,152.141,2.96246
11.2004,156.542,0.00638804,155.037,152.193,2.96748
11.2194,155.886,0.00641498,154.989,152.245,2.97249
11.2384,155.711,0.00642218,154.957,152.295,2.97751
11.2574,155.855,0.00641621,154.938,152.345,2.98253
11.2764,155.772,0.00641971,154.93,152.394,2.98755
11.2954,155.981,0.00641107,154.933,152.442,2.99256
11.3144,156.067,0.00640748,154.947,152.49,2.99758
11.3334,156.175,0.00640307,154.969,152.536,3.0026
11.3524,155.932,0.00641302,155,152.582,3.00762
11.3714,155.649,0.00642465,155.04,152.627,3.01263
11.3904,154.911,0.00645535,155.088,152.671,3.01765
11.4094,154.938,0.0064542,155.144,152.715,3.02267
11.4284,154.99,0.00645203,155.208,152.758,3.02768
11.4474,155.123,0.00644654,155.281,152.799,3.0327
11.4664,155.025,0.00645058,155.363,152.84,3.03772
11.4854,155.171,0.00644447,155.454,152.881,3.04273
11.5044,155.224,0.00644229,155.555,152.92,3.04775
11.5234,155.157,0.00644509,155.666,152.959,3.05277
11.5424,155.152,0.0064453,155.79,152.997,3.05778
11.5614,155.308,0.00643878,155.926,153.035,3.0628
11.5804,155.455,0.00643269,156.078,153.072,3.06781
11.5994,155.383,0.00643568,156.245,153.108,3.07283
11.6184,155.772,0.0064196,156.432,153.143,3.07785
11.6374,156.169,0.00640328,156.64,153.178,3.08286
11.6564,157.004,0.00636929,156.873,153.212,3.08788
11.6754,157.345,0.00635548,157.136,153.245,3.09289
11.6944,157.806,0.00633688,157.433,153.278,3.09791
11.7134,158.189,0.00632157,157.771,153.31,3.10292
11.7324,159.209,0.00628106,158.158,153.341,3.10794
11.7515,160.681,0.00622351,158.607,153.372,3.11298
11.7705,161.572,0.00618919,159.126,153.402,3.118
11.7895,162.159,0.00616675,159.735,153.432,3.12301
11.8085,162.392,0.00615795,160.457,153.461,3.12803
11.8275,162.557,0.00615167,161.321,153.49,3.13304
11.8465,162.421,0.00615689,162.371,153.518,3.13806
11.8655,162.721,0.0061455,163.671,153.545,3.14307
11.8845,163.493,0.00611651,165.322,153.573,3.14809
11.9035,165.076,0.00605781,167.487,153.599,3.1531
11.9225,166.939,0.0059902,170.44,153.625,3.15812
11.9415,169.676,0.00589356,174.608,153.651,3.16313
11.9605,174.301,0.00573721,180.614,153.677,3.16815
11.9795,183.316,0.00545508,189.257,153.702,3.17316
11.9985,199.103,0.00502252,201.408,153.726,3.17817
12.0175,223.725,0.0044698,217.743,153.75,3.18319
12.0365,248.222,0.00402863,238.184,153.774,3.1882
12.0555,266.333,0.0037547,260.68,153.798,3.19322
12.0745,274.415,0.00364411,279.429,153.821,3.19823
12.0935,275.809,0.0036257,285.808,153.845,3.20324
12.1125,270.666,0.0036946,275.997,153.867,3.20826
12.1315,254.806,0.00392458,255.76,153.89,3.21327
12.1505,234.785,0.00425921,233.513,153.913,3.21828
12.1695,211.697,0.00472374,214.072,153.935,3.2233
12.1885,194.675,0.00513677,198.876,153.957,3.22831
12.2075,184.247,0.00542747,187.749,153.979,3.23332
12.2265,178.119,0.00561424,179.937,154.001,3.23834
12.2455,173.899,0.00575044,174.569,154.023,3.24335
12.2645,171.066,0.00584572,170.883,154.045,3.24836
12.2835,169.261,0.00590807,168.304,154.066,3.25338
12.3025,167.838,0.00595815,166.445,154.088,3.25839
12.3215,166.966,0.00598927,165.066,154.11,3.2634
12.3406,166.067,0.00602166,164.016,154.132,3.26844
12.3596,165.283,0.00605027,163.219,154.154,3.27345
12.3786,165.164,0.0060546,162.612,154.176,3.27847
12.3976,165.204,0.00605309,162.16,154.198,3.28348
12.4166,165.111,0.00605649,161.836,154.22,3.28849
12.4356,164.917,0.00606366,161.624,154.243,3.2935
12.4546,164.465,0.00608031,161.513,154.265,3.29851
12.4736,164.252,0.00608819,161.496,154.288,3.30353
12.4926,164.106,0.00609361,161.571,154.311,3.30854
12.5116,164.212,0.00608971,161.739,154.335,3.31355
12.5306,164.193,0.00609038,162.007,154.358,3.31856
12.5496,164.145,0.00609218,162.383,154.382,3.32357
12.5686,164.516,0.00607842,162.884,154.407,3.32859
12.5876,165.063,0.00605828,163.531,154.431,3.3336
12.6066,165.522,0.00604153,164.357,154.457,3.33861
12.6256,165.949,0.00602597,165.409,154.482,3.34362
12.6446,166.661,0.00600023,166.762,154.508,3.34863
12.6636,168.264,0.0059431,168.53,154.535,3.35364
12.6826,169.698,0.00589284,170.902,154.562,3.35865
12.7016,172.143,0.00580915,174.177,154.589,3.36366
12.7206,174.55,0.00572905,178.802,154.617,3.36867
12.7396,179.446,0.00557266,185.394,154.646,3.37368
12.7586,186.973,0.00534837,194.707,154.675,3.3787
12.7776,201.866,0.00495375,207.512,154.705,3.38371
12.7966,226.91,0.00440705,224.344,154.735,3.38872
12.8156,252.355,0.00396266,244.936,154.766,3.39373
12.8346,272.006,0.00367639,267.045,154.798,3.39874
12.8536,285.3,0.00350509,284.952,154.83,3.40375
12.8726,289.719,0.00345163,290.723,154.864,3.40876
12.8916,278.951,0.00358487,281.073,154.898,3.41377
12.9106,258.579,0.00386729,261.282,154.932,3.41878
12.9297,238.997,0.00418417,239.054,154.968,3.42381
12.9487,222.723,0.00448989,219.353,155.004,3.42882
12.9677,204.078,0.00490008,203.612,155.041,3.43383
12.9867,191.186,0.00523051,191.799,155.079,3.43884
13.0057,178.879,0.00559043,183.276,155.118,3.44385
13.0247,173.427,0.00576609,177.258,155.158,3.44886
13.0437,169.236,0.00590888,173.019,155.199,3.45387
13.0627,166.44,0.00600814,169.988,155.24,3.45888
13.0817,165.319,0.00604895,167.76,155.283,3.46389
13.1007,164.189,0.00609057,166.068,155.326,3.4689
13.1197,163.305,0.0061235,164.745,155.371,3.47391
13.1387,162.665,0.00614762,163.688,155.416,3.47891
13.1577,162.178,0.00616608,162.831,155.462,3.48392
13.1767,161.577,0.00618899,162.127,155.51,3.48893
13.1957,161.294,0.00619982,161.545,155.558,3.49394
13.2147,160.901,0.00621498,161.062,155.608,3.49895
13.2337,161.065,0.00620871,160.66,155.658,3.50396
13.2527,160.949,0.00621312,160.326,155.71,3.50896
13.2717,161.182,0.00620421,160.048,155.762,3.51397
13.2907,161.428,0.00619465,159.818,155.816,3.51898
13.3097,161.824,0.00617956,159.631,155.871,3.52399
13.3287,162.111,0.0061686,159.483,155.926,3.529
13.3477,162.175,0.00616617,159.368,155.983,3.534
13.3667,161.572,0.00618919,159.286,156.041,3.53901
13.3857,161.072,0.00620842,159.237,156.1,3.54402
13.4047,160.584,0.00622725,159.22,156.161,3.54903
13.4237,160.179,0.006243,159.24,156.222,3.55403
13.4427,159.932,0.00625268,159.303,156.284,3.55904
13.4617,159.855,0.00625565,159.423,156.348,3.56405
13.4807,160.321,0.00623748,159.617,156.412,3.56905
13.4998,160.542,0.00622892,159.916,156.478,3.57409
13.5188,160.959,0.00621282,160.351,156.545,3.57909
13.5378,161.249,0.00620157,160.962,156.613,3.5841
13.5568,162.291,0.00616182,161.782,156.682,3.58911
13.5758,164.242,0.00608857,162.82,156.752,3.59411
13.5948,166.07,0.00602157,164.018,156.823,3.59912
13.6138,167.755,0.0059611,165.182,156.896,3.60413
13.6328,168.824,0.00592335,165.939,156.969,3.60913
13.6518,169.393,0.00590344,165.936,157.043,3.61414
13.6708,169.34,0.00590525,165.186,157.119,3.61915
13.6898,167.991,0.00595273,164.055,157.195,3.62415
13.7088,166.021,0.00602335,162.904,157.273,3.62916
13.7278,164.123,0.00609294,161.918,157.351,3.63416
13.7468,162.73,0.00614512,161.147,157.431,3.63917
13.7658,161.7,0.00618432,160.58,157.511,3.64417
13.7848,161.095,0.00620754,160.181,157.592,3.64918
13.8038,160.629,0.00622548,159.911,157.675,3.65418
13.8228,160.372,0.00623551,159.734,157.758,3.65919
13.8418,160.22,0.00624142,159.622,157.842,3.6642
13.8608,159.686,0.00626228,159.555,157.927,3.6692
13.8798,159.629,0.00626456,159.52,158.013,3.67421
13.8988,159.726,0.0062607,159.506,158.099,3.67921
13.9178,159.847,0.00625594,159.51,158.187,3.68421
13.9368,159.915,0.00625337,159.526,158.275,3.68922
13.9558,160.139,0.00624458,159.553,158.364,3.69422
13.9748,160.231,0.00624093,159.588,158.453,3.69923
13.9938,160.084,0.00624675,159.63,158.544,3.70423
14.0128,159.702,0.00626169,159.678,158.635,3.70924
14.0318,159.865,0.00625525,159.732,158.726,3.71424
14.0508,159.886,0.00625446,159.79,158.818,3.71924
14.0698,160.006,0.00624971,159.852,158.911,3.72425
14.0889,160.015,0.00624942,159.917,159.004,3.72928
14.1079,160.079,0.00624695,159.986,159.098,3.73428
14.1269,160.248,0.00624034,160.057,159.192,3.73929
14.1459,159.955,0.00625179,160.13,159.286,3.74429
14.1649,159.886,0.00625446,160.205,159.381,3.74929
14.1839,159.792,0.00625812,160.283,159.476,3.7543
14.2029,160.106,0.00624586,160.362,159.571,3.7593
14.2219,160.115,0.00624547,160.443,159.666,3.7643
14.2409,159.718,0.00626099,160.525,159.761,3.76931
14.2599,159.53,0.00626843,160.608,159.857,3.77431
14.2789,159.667,0.00626308,160.693,159.952,3.77931
14.2979,159.977,0.0062509,160.778,160.048,3.78431
14.3169,160.224,0.00624122,160.865,160.143,3.78932
14.3359,160.753,0.00622067,160.952,160.239,3.79432
14.3549,161.014,0.00621067,161.04,160.334,3.79932
14.3739,161.071,0.00620842,161.129,160.428,3.80432
14.3929,161.263,0.00620109,161.218,160.523,3.80932
14.4119,161.441,0.00619426,161.307,160.617,3.81433
14.4309,161.452,0.00619377,161.398,160.711,3.81933
14.4499,161.156,0.00620519,161.488,160.804,3.82433
14.4689,160.926,0.006214,161.579,160.897,3.82933
14.4879,160.885,0.00621557,161.67,160.989,3.83433
14.5069,161.148,0.00620548,161.761,161.081,3.83934
14.5259,161.158,0.00620509,161.852,161.171,3.84434
14.5449,161.161,0.00620499,161.944,161.261,3.84934
14.5639,161.187,0.00620402,162.035,161.35,3.85434
14.5829,161.212,0.00620304,162.126,161.438,3.85934
14.6019,161.002,0.00621106,162.216,161.525,3.86434
14.6209,160.809,0.00621851,162.306,161.611,3.86934
14.6399,160.695,0.00622292,162.396,161.696,3.87434
14.6589,160.638,0.00622518,162.485,161.779,3.87934
14.678,160.748,0.00622096,162.575,161.862,3.88437
14.697,161.048,0.0062093,162.664,161.943,3.88937
14.716,161.145,0.00620558,162.753,162.022,3.89437
14.735,161.175,0.00620441,162.842,162.1,3.89937
14.754,161.043,0.00620949,162.93,162.176,3.90437
14.773,161.068,0.00620861,163.019,162.251,3.90937
14.792,160.969,0.00621233,163.107,162.324,3.91437
14.811,160.836,0.00621753,163.195,162.395,3.91937
14.83,161.063,0.00620871,163.283,162.464,3.92437
14.849,161.401,0.00619572,163.371,162.531,3.92937
14.868,161.766,0.00618179,163.459,162.596,3.93437
14.887,161.863,0.0061781,163.548,162.658,3.93937
14.906,161.87,0.00617781,163.637,162.719,3.94437
14.925,162.044,0.00617112,163.727,162.777,3.94937
14.944,162.279,0.00616221,163.818,162.833,3.95437
14.963,162.709,0.00614598,163.91,162.887,3.95937
14.982,162.639,0.00614859,164.004,162.937,3.96436
15.001,162.535,0.00615254,164.1,162.986,3.96936
15.02,162.543,0.00615225,164.199,163.031,3.97436
15.039,162.53,0.00615273,164.302,163.074,3.97936
15.058,162.437,0.00615621,164.409,163.114,3.98436
15.077,162.315,0.00616085,164.522,163.151,3.98936
15.096,162.503,0.0061537,164.642,163.185,3.99435
15.115,162.621,0.00614926,164.771,163.216,3.99935
15.134,162.543,0.00615225,164.91,163.243,4.00435
15.153,162.506,0.0061536,165.063,163.268,4.00935
15.172,162.796,0.00614261,165.233,163.289,4.01435
15.191,163.025,0.00613405,165.426,163.307,4.01934
15.21,163.013,0.00613444,165.646,163.321,4.02434
15.229,163.129,0.00613011,165.904,163.332,4.02934
15.2481,163.472,0.00611727,166.215,163.339,4.03436
15.2671,163.992,0.00609789,166.595,163.343,4.03936
15.2861,164.7,0.00607169,167.075,163.343,4.04436
15.3051,165.627,0.00603768,167.696,163.339,4.04935
15.3241,167.019,0.00598733,168.513,163.331,4.05435
15.3431,168.318,0.00594108,169.593,163.319,4.05935
15.3621,170.972,0.00584893,171.013,163.303,4.06434
15.3811,175.816,0.00568773,172.844,163.284,4.06934
15.4001,184.629,0.00541629,175.133,163.26,4.07434
15.4191,190.312,0.0052545,177.844,163.232,4.07933
15.4381,195.999,0.00510204,180.764,163.2,4.08433
15.4571,200.397,0.00499007,183.371,163.163,4.08932
15.4761,206.281,0.00484775,184.883,163.123,4.09432
15.4951,207.598,0.00481698,184.731,163.078,4.09932
15.5141,202.647,0.0049347,183.095,163.028,4.10431
15.5331,199.022,0.00502458,180.736,162.974,4.10931
15.5521,191.845,0.00521255,178.386,162.916,4.1143
15.5711,184.658,0.00541541,176.465,162.854,4.1193
15.5901,177.448,0.00563542,175.15,162.786,4.12429
15.6091,170.955,0.00584947,174.502,162.715,4.12929
15.6281,169.112,0.00591325,174.557,162.639,4.13428
15.6471,167.966,0.00595356,175.355,162.558,4.13928
15.6661,168.237,0.00594401,176.958,162.473,4.14427
15.6851,169.645,0.00589465,179.438,162.383,4.14927
15.7041,172.776,0.00578787,182.844,162.289,4.15426
15.7231,177.632,0.00562959,187.128,162.19,4.15926
15.7421,185.28,0.0053972,191.989,162.087,4.16425
15.7611,193.737,0.00516167,196.639,161.979,4.16925
15.7801,200.781,0.00498057,199.729,161.866,4.17424
15.7991,205.103,0.00487561,199.935,161.749,4.17923
15.8181,205.827,0.00485843,197.049,161.628,4.18423
15.8372,202.245,0.00494449,192.147,161.502,4.18925
15.8562,195.725,0.00510919,186.713,161.372,4.19424
15.8752,186.931,0.00534954,181.657,161.237,4.19924
15.8942,177.967,0.00561904,177.367,161.099,4.20423
15.9132,171.354,0.00583589,173.905,160.956,4.20922
15.9322,167.133,0.00598325,171.195,160.809,4.21422
15.9512,164.581,0.00607605,169.108,160.658,4.21921
15.9702,163.163,0.00612887,167.511,160.503,4.2242
15.9892,162.087,0.00616947,166.285,160.344,4.22919
16.0082,161.096,0.00620744,165.333,160.182,4.23419
16.0272,160.573,0.00622764,164.584,160.016,4.23918
16.0462,160.446,0.00623265,163.99,159.846,4.24417
16.0652,160.311,0.00623787,163.517,159.673,4.24916
16.0842,159.949,0.00625199,163.141,159.496,4.25416
16.1032,159.872,0.00625495,162.837,159.317,4.25915
16.1222,160.118,0.00624537,162.575,159.134,4.26414
16.1412,160.094,0.00624636,162.308,158.949,4.26913
16.1602,159.824,0.00625693,161.982,158.761,4.27412
16.1792,159.583,0.00626635,161.573,158.571,4.27912
16.1982,159.231,0.00628016,161.103,158.378,4.28411
16.2172,158.801,0.00629722,160.614,158.183,4.2891
16.2362,158.342,0.00631545,160.14,157.987,4.29409
16.2552,158.219,0.00632037,159.698,157.789,4.29908
16.2742,158.047,0.00632721,159.293,157.589,4.30407
16.2932,157.885,0.00633375,158.92,157.389,4.30906
16.3122,157.937,0.00633164,158.577,157.187,4.31405
16.3312,158.022,0.00632821,158.257,156.986,4.31905
16.3502,158.334,0.00631575,157.956,156.783,4.32404
16.3692,158.385,0.00631374,157.67,156.581,4.32903
16.3882,159.464,0.00627101,157.396,156.379,4.33402
16.4073,159.265,0.00627887,157.131,156.177,4.33903
16.4263,159.115,0.00628474,156.875,155.977,4.34402
16.4453,157.989,0.00632952,156.627,155.778,4.34901
16.4643,158.256,0.00631886,156.386,155.582,4.354
16.4833,157.324,0.0063563,156.15,155.387,4.35899
16.5023,157.366,0.00635467,155.922,155.195,4.36398
16.5213,157.446,0.00635143,155.699,155.006,4.36897
16.5403,157.339,0.00635569,155.482,154.82,4.37396
16.5593,156.696,0.00638181,155.272,154.638,4.37895
16.5783,155.23,0.00644209,155.068,154.461,4.38394
16.5973,154.671,0.00646531,154.871,154.288,4.38893
16.6163,154.282,0.00648167,154.681,154.121,4.39392
16.6353,154.486,0.00647312,154.499,153.96,4.39891
16.6543,154.643,0.00646656,154.324,153.805,4.4039
16.6733,154.632,0.00646698,154.158,153.658,4.40888
16.6923,154.167,0.00648647,154.001,153.518,4.41387
16.7113,153.654,0.00650815,153.852,153.386,4.41886
16.7303,153.448,0.00651688,153.714,153.263,4.42385
16.7493,153.387,0.00651941,153.586,153.15,4.42884
16.7683,153.441,0.00651719,153.47,153.047,4.43383
16.7873,153.729,0.00650501,153.365,152.955,4.43881
16.8063,153.579,0.00651131,153.272,152.874,4.4438
16.8253,153.291,0.00652351,153.192,152.806,4.44879
16.8443,152.729,0.00654761,153.126,152.751,4.45378
16.8633,152.738,0.00654718,153.075,152.71,4.45876
16.8823,152.835,0.00654305,153.039,152.684,4.46375
16.9013,152.865,0.00654168,153.019,152.674,4.46874
16.9203,152.722,0.00654782,153.016,152.68,4.47372
16.9393,152.642,0.00655132,153.03,152.703,4.47871
16.9583,152.602,0.00655301,153.064,152.744,4.4837
16.9773,152.862,0.00654189,153.117,152.805,4.48868
16.9964,153.344,0.0065213,153.191,152.887,4.4937
17.0154,154.288,0.00648136,153.286,152.989,4.49868
17.0344,155.487,0.00643135,0,0,4.50367
17.0534,156.977,0.00637041,0,0,4.50866
17.0724,157.921,0.00633224,0,0,4.51364
17.0914,158.803,0.00629712,0,0,4.51863
17.1104,161.285,0.00620021,0,0,4.52361
17.1294,166.862,0.00599298,0,0,4.5286
17.1484,176.425,0.00566814,0,0,4.53358
17.1674,187.198,0.00534196,0,0,4.53857
17.1864,196.923,0.00507815,0,0,4.54356
17.2054,203.58,0.00491211,0,0,4.54854
17.2244,202.803,0.00493089,0,0,4.55353
17.2434,199.607,0.00500987,0,0,4.55851
17.2624,193.212,0.00517564,0,0,4.5635
17.2814,189.992,0.00526335,0,0,4.56848
17.3004,184.191,0.00542915,0,0,4.57346
17.3194,181.145,0.00552045,0,0,4.57845
17.3384,176.502,0.00566566,0,0,4.58343
17.3574,173.077,0.00577775,0,0,4.58842
17.3764,171.047,0.00584634,0,0,4.5934
17.3954,168.405,0.00593806,0,0,4.59838
17.4144,166.107,0.00602026,0,0,4.60337
17.4334,164.513,0.00607851,0,0,4.60835
17.4524,162.23,0.00616404,0,0,4.61334
17.4714,158.3,0.00631715,0,0,4.61832
17.4904,156.046,0.0064083,0,0,4.6233
17.5094,153.175,0.00652847,0,0,4.62829
17.5284,151.095,0.00661832,0,0,4.63327
17.5474,149.808,0.00667522,0,0,4.63825
17.5664,148.481,0.00673484,0,0,4.64323
17.5855,147.479,0.00678062,0,0,4.64824
17.6045,146.396,0.00683081,0,0,4.65323
17.6235,145.274,0.00688351,0,0,4.65821
17.6425,144.12,0.00693866,0,0,4.66319
17.6615,143.535,0.00696695,0,0,4.66817
17.6805,143.146,0.00698583,0,0,4.67315
17.6995,142.526,0.00701629,0,0,4.67814
17.7185,141.813,0.00705157,0,0,4.68312
17.7375,141.401,0.0070721,0,0,4.6881
17.7565,141.085,0.00708795,0,0,4.69308
17.7755,140.914,0.00709655,0,0,4.69806
17.7945,140.522,0.00711632,0,0,4.70304
17.8135,140.123,0.00713665,0,0,4.70802
17.8325,139.618,0.00716241,0,0,4.713
17.8515,139.199,0.00718391,0,0,4.71799
17.8705,138.932,0.00719769,0,0,4.72297
17.8895,138.862,0.00720136,0,0,4.72795
17.9085,139.337,0.00717686,0,0,4.73293
17.9275,139.256,0.00718099,0,0,4.73791
17.9465,138.943,0.00719721,0,0,4.74289
17.9655,137.622,0.00726633,0,0,4.74787
17.9845,136.318,0.00733583,0,0,4.75285
18.0035,134.879,0.00741411,0,0,4.75783
18.0225,134.08,0.00745822,0,0,4.76281
18.0415,133.383,0.00749715,0,0,4.76779
18.0605,132.837,0.00752801,0,0,4.77277
18.0795,132.473,0.0075487,0,0,4.77775
18.0985,131.854,0.00758411,0,0,4.78272
18.1175,131.518,0.00760356,0,0,4.7877
18.1365,130.925,0.00763789,0,0,4.79268
18.1556,131.199,0.00762203,0,0,4.79769
18.1746,131.716,0.00759204,0,0,4.80267
18.1936,133.744,0.00747694,0,0,4.80764
18.2126,138.133,0.0072394,0,0,4.81262
18.2316,144.428,0.00692389,0,0,4.8176
18.2506,150.393,0.00664923,0,0,4.82258
18.2696,154.001,0.00649348,0,0,4.82756
18.2886,155.525,0.0064298,0,0,4.83253
18.3076,152.895,0.00654041,0,0,4.83751
18.3266,149.297,0.00669807,0,0,4.84249
18.3456,145.882,0.00685481,0,0,4.84747
18.3646,142.975,0.00699425,0,0,4.85244
18.3836,139.497,0.00716859,0,0,4.85742
18.4026,135.484,0.00738089,0,0,4.8624
18.4216,131.024,0.00763215,0,0,4.86737
18.4406,127.226,0.0078601,0,0,4.87235
18.4596,124.218,0.00805038,0,0,4.87733
18.4786,121.63,0.00822165,0,0,4.8823
18.4976,119.085,0.00839737,0,0,4.88728
18.5166,116.572,0.00857831,0,0,4.89226
18.5356,114.749,0.00871467,0,0,4.89723
18.5546,112.988,0.00885047,0,0,4.90221
18.5736,111.744,0.00894903,0,0,4.90718
18.5926,110.851,0.00902108,0,0,4.91216
18.6116,109.981,0.00909245,0,0,4.91714
18.6306,109.179,0.00915923,0,0,4.92211
18.6496,108.44,0.00922161,0,0,4.92709
18.6686,107.845,0.00927265,0,0,4.93206
18.6876,107.612,0.00929268,0,0,4.93704
18.7066,107.563,0.0092968,0,0,4.94201
18.7256,108.104,0.00925036,0,0,4.94699
18.7447,109.945,0.0090954,0,0,4.95199
18.7637,114.009,0.00877124,0,0,4.95696
18.7827,119.395,0.00837556,0,0,4.96194
18.8017,123.467,0.00809929,0,0,4.96691
18.8207,127.673,0.00783258,0,0,4.97188
18.8397,127.976,0.00781389,0,0,4.97686
18.8587,125.205,0.00798691,0,0,4.98183
18.8777,120.98,0.00826582,0,0,4.9868
18.8967,119.205,0.00838892,0,0,4.99178
18.9157,118.302,0.0084529,0,0,4.99675
18.9347,115.108,0.00868756,0,0,5.00172
18.9537,110.688,0.00903429,0,0,5.0067
18.9727,107.055,0.00934088,0,0,5.01167
